code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,Cluster
1964133,SAATKAMP L,Male,Athlete,BRA,Brazil,Brazil,209,0.0,['Volleyball'],['Men'],06-03-1986,Athlete,National: Bernardo Rezende (BRA),,,1
1964136,GERALDO TEIXEIRA L,Female,Alternate Athlete,BRA,Brazil,Brazil,187,0.0,['Volleyball'],['Women'],08-01-1996,Athlete,National: Ze Roberto (BRA),,,1
1964140,SILVA CARNEIRO MF,Female,Athlete,BRA,Brazil,Brazil,178,0.0,['Volleyball'],['Women'],03-03-1989,Athlete,National: Ze Roberto (BRA),,,1
1964151,ARAUJO N,Female,Athlete,BRA,Brazil,Brazil,162,0.0,['Volleyball'],['Women'],10-04-1997,Athlete,National: Ze Roberto (BRA),,,1
1964152,ALEXANDRE COSTA N,Female,Athlete,BRA,Brazil,Brazil,175,0.0,['Volleyball'],['Women'],11-10-1998,Athlete,National: Ze Roberto (BRA),,,1
1964167,MONTIBELLER R,Female,Athlete,BRA,Brazil,Brazil,185,0.0,['Volleyball'],['Women'],09-04-1994,"Athlete, entrepreneur",National: Ze Roberto (BRA),Her mother,,1
1964169,RATZKE RS,Female,Athlete,BRA,Brazil,Brazil,185,0.0,['Volleyball'],['Women'],28-04-1990,Athlete,National: Zé Roberto (BRA),,,1
1964172,SOUZA RL,Male,Athlete,BRA,Brazil,Brazil,196,0.0,['Volleyball'],['Men'],14-02-1992,Athlete,National: Bernardo Rezende (BRA),His sister,,1
1964178,HOSS T,Male,Athlete,BRA,Brazil,Brazil,190,0.0,['Volleyball'],['Men'],26-04-1989,Athlete,National: Bernardo Rezende (BRA),"His brother, Jonatas",,1
1964180,DAHER de MENEZES T,Female,Athlete,BRA,Brazil,Brazil,196,0.0,['Volleyball'],['Women'],15-05-1987,Athlete,National: Ze Roberto (BRA),Coach Ze Roberto (BRA),,1
1964183,LEMES SANTOS T,Female,Athlete,BRA,Brazil,Brazil,190,0.0,['Volleyball'],['Women'],09-03-2000,Athlete,National: Ze Roberto (BRA),,,1
1964196,LEAL HIDALGO Y,Male,Athlete,BRA,Brazil,Brazil,202,0.0,['Volleyball'],['Men'],31-08-1988,Athlete,National: Bernardo Rezende (BRA),,,1
1964314,MEDJAHED N,Female,Athlete,ALG,Algeria,Algeria,0,0.0,['Swimming'],"[""Women's 100m Freestyle""]",28-08-1999,Athlete,,,,0
1964347,SAKOBI M,Female,Athlete,COD,DR Congo,DR Congo,174,0.0,['Boxing'],"[""Women's 57kg""]",29-03-1996,,,,,1
1964497,GJURETANOVIKJ N,Male,Athlete,MKD,North Macedonia,North Macedonia,0,0.0,['Swimming'],"[""Men's 400m Freestyle""]",07-11-2007,,"Club: Goran Stamenov, Bosko Tomovski, Ertan Ibrahim Redzepagic",,,0
1964498,DIONGUE NB,Female,Athlete,SEN,Senegal,Senegal,0,0.0,['Fencing'],"[""Women's Épée Individual""]",02-05-1988,"Athlete, coach",,,,0
1964500,KLIMOVICH T,Female,Athlete,AIN,AIN,Belarus,0,0.0,['Rowing'],"[""Women's Single Sculls""]",19-01-1995,Athlete,Siarhei Kholyavko (BLR),,,0
1964529,SCHOLTZ J,Female,Athlete,RSA,South Africa,South Africa,168,0.0,['Badminton'],"[""Women's Singles""]",25-01-2000,Fashion designer,Johan Kleingeld (RSA),"2016 Olympic champion Carolina Marin (ESP). ""She inspired me to push hard when things are tough."" (Athlete, 24 May 2024)",She wears two different socks when competing,1
1964545,LAVIGNE L,Male,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",16-05-2001,"Athlete, student",National: Andreas Dittmar (GER),,,0
1964547,VINCENT K,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",12-03-1996,Athlete,National: Rob Stott (CAN).<br>Personal: Kyle Jeffery (CAN),,Her paddle has to be taped a certain way so that she knows where to place her hands.</p><p>Has a light breakfast and coffee as a pre-race meal and enjoys a cold beer with her teammates post-race,0
1964548,POULIN PL,Male,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",21-12-1995,"Athlete, financial security adviser",National: Andreas Dittmar (GER),,,0
1964553,JENSEN S,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",18-09-2001,Athlete,,,,0
1964556,RUSSELL M,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",27-06-1992,Athlete,Personal: Mike Kerrigan (CAN),Her grandmother,,0
1964559,MATVEEV N,Male,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",07-08-1997,Student,National: Andreas Dittmer (GER),,,0
1964565,FITZPATRICK C,Male,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",13-08-1998,Athlete,,,,0
1964567,STOTT C,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",11-05-1992,"Athlete, coach",National: Andreas Dittmar (GER),,Always wears sunglasses when she races,0
1964570,BESHARAH-HREBACKA,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Kayak Four 500m""]",30-04-2003,"Athlete, student",National: Andreas Dittmar (GER),,,0
1964577,McTAVISH S,Male,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",19-07-1996,Athlete,National: Andreas Dittmar (GER),"Australian paddler Murray Stewart. “Murray has had the greatest influence on my paddling career, being a reliable training partner and good mate.” (paddle.org.au, 17 Jul 2014)",,0
1964579,DAVISON N,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",12-01-1992,Athlete,National: Andreas Dittmar (GER),,,0
1964582,MELANSON R,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Four 500m""]",19-05-1999,Athlete,National: Andreas Dittmar (GER),,,0
1964583,MACKENZIE S,Female,Athlete,CAN,Canada,Canada,0,0.0,['Canoe Sprint'],"[""Women's Canoe Double 500m""]",16-05-2002,Athlete,Personal: Mike Kerrivan (CAN),,,0
1964622,NETTASINGHE V,Male,Athlete,SRI,Sri Lanka,Sri Lanka,185,0.0,['Badminton'],"[""Men's Singles""]",17-06-2003,Athlete,"Roshan Nettasinghe (SRI), his father","His father. ""He identified this god-given talent in me when I was very young and motivated, guided and supported 100% until I reached this milestone (one of my many goals) - and he still continues to do so."" (Athlete, 27 May 2024)",,1
1964623,HAMCHO A,Male,Athlete,SYR,Syria,Syria,0,0.0,['Equestrian'],['Jumping Individual'],07-03-1995,Athlete,,,,0
1964788,ADOUL K,Male,Athlete,ALG,Algeria,Algeria,0,0.0,['Shooting'],['10m Air Rifle Men'],20-02-2002,Student,"Personal: Samir Bouchireb (ALG), Adel Lechebe","Shooting world champions. ""I see that I can become like them with a lot of work, seriousness and sacrifice. I know that I will get there sooner or later."" (Athlete, 3 Apr 2024)",,0
1964846,ZIELINSKA W,Female,Athlete,POL,Poland,Poland,0,0.0,['Weightlifting'],"[""Women's 81kg""]",16-05-1997,"Athlete, personal trainer",National: Antoni Czerniak.<br>Personal: Paulina Szyszko,,,0
1964860,PENALBER G,Female,Athlete,BRA,Brazil,Brazil,0,0.0,['Wrestling'],"[""Women's Freestyle 57kg""]",13-04-1992,Athlete,,,,0
1964877,BOUCHIREB S,Male,Athlete,ALG,Algeria,Algeria,0,0.0,['Shooting'],['10m Air Pistol Men'],12-03-1985,Sports teacher,,"His wife. ""She is always supporting me.""",,0
1964899,CHAABI H,Female,Athlete,ALG,Algeria,Algeria,0,0.0,['Shooting'],['10m Air Rifle Women'],07-07-1986,Athlete,Personal: Ziane Noureddine,"Her coach, Ziane Noureddine. ""He has given me a lot and he is at the origin of my success. It’s also great moral support."" (Athlete, 6 Feb 2024)",Puts a Games mascot on her jacket,0
1964935,SANER H,Male,Athlete,RSA,South Africa,South Africa,0,0.0,['Fencing'],"[""Men's Épée Individual""]",18-09-2000,"Athlete, student","Personal: Dr. Gennady Tyshler (RSA), founder of Tyshler Fencing School and head of the International Fencing Federation Coaching Council",,,0
1964967,AZAMATI B,Male,Athlete,GHA,Ghana,Ghana,175,0.0,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",14-01-1998,Athlete,,Coach Elorm Amenakpor,,1
1964984,YEBOAH RA,Female,Athlete,GHA,Ghana,Ghana,183,0.0,['Athletics'],"[""Women's High Jump""]",23-12-2001,"Athlete, student",Personal: Petros Kyprianou (CYP).<br>Personal: Sarah Glidden (USA),,,1
1965086,SCHOON R,Female,Athlete,NED,Netherlands,Netherlands,174,0.0,['Beach Volleyball'],['Women'],03-10-2001,Athlete,"National: Richard de Kogel (NED), her uncle",,,1
1965087,STAM K,Female,Athlete,NED,Netherlands,Netherlands,192,0.0,['Beach Volleyball'],['Women'],03-10-1998,Athlete,Personal: Frank van den Outenaar (NED),Her fiance Thijs Nijeboer,Always brings peanut butter to tournaments,1
1965088,IMMERS M,Male,Athlete,NED,Netherlands,Netherlands,192,0.0,['Beach Volleyball'],['Men'],13-11-2000,"Athlete, student",,,,1
1965089,van de VELDE S,Male,Athlete,NED,Netherlands,Netherlands,199,0.0,['Beach Volleyball'],['Men'],08-08-1994,"Athlete, student",,,,1
1965090,BOERMANS S,Male,Athlete,NED,Netherlands,Netherlands,204,0.0,['Beach Volleyball'],['Men'],13-12-1994,Athlete,,,,1
1965094,de GROOT Y,Male,Athlete,NED,Netherlands,Netherlands,191,0.0,['Beach Volleyball'],['Men'],06-07-2000,"Athlete, student",,,,1
1965102,MYSZOR W,Female,Athlete,POL,Poland,Poland,0,0.0,['Archery'],"[""Women's Individual""]",19-01-1983,"Athlete, sport soldier",Club: Jan Lach (POL),,,0
1965120,McRAE K,Male,Alternate Athlete,USA,United States,United States,175,0.0,['Athletics'],['4 x 400m Relay Mixed'],09-09-2000,,,,,1
1965125,NICHOLS M,Female,Athlete,USA,United States,United States,165,0.0,['Athletics'],"[""Women's Long Jump""]",24-11-1998,Athlete,Personal: Keith Herston (USA),,,1
1965135,BOTHA S,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],30-12-1998,Athlete,National: Giles Bonnet (RSA). <br>Club: Justin Grundlingh (RSA),,,0
1965136,AUGOUSTI T,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],23-09-2005,Athlete,National: Giles Bonnet (RSA),,,0
1965137,BOBBS Q,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],03-09-1993,"Athlete, CRM manager",National: Giles Bonnet (RSA).<br>Club: Justin Grundlingh (RSA),Her family,She puts her right boot on first before each match,0
1965138,CHAMBERLAIN D,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],03-11-1986,Athlete,National: Giles Bonnet (RSA),,,0
1965139,CHRISTIE E,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],20-03-1992,"Athlete, teacher",National: Giles Bonnet (RSA).<br>Club: Justin Grundlingh (RSA),,,0
1965141,de WAAL K,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],11-06-2000,"Athlete, student",National: Giles Bonnet (RSA).<br>Club: Justin Grundlingh (RSA),,,0
1965143,ISAACS PG,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],25-08-2006,Athlete,National: Giles Bonnet (RSA),,,0
1965146,LOUW M,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],09-02-1996,"Athlete, teacher",National: Giles Bonnet (RSA),,,0
1965147,MALI O,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],21-05-1999,"Athlete, student, TV operator",National: Giles Bonnet (RSA),,,0
1965148,MOKOENA N,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],17-08-2004,Athlete,National: Giles Bonnet (RSA),,,0
1965149,MOLIKOE E,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],23-05-2000,"Athlete, student",National: Giles Bonnet (RSA),,,0
1965150,PATON K,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],21-12-1996,"Athlete, coach, chiropractor",National: Giles Bonnet (RSA),,,0
1965151,PEARCE H,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],17-11-1998,Athlete,National: Giles Bonnet (RSA),,,0
1965153,SEERANE C,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],18-06-1990,"Athlete, business owner, coach",National: Giles Bonnet (RSA),Her brother Brett,"""I used to be very strict at this: I play on the left-hand side mostly and so I would always tie my left shoe first and put my left shin pad on first. My favourite number is 3 and so I would have to sit in the third seat and third row for team talks – the one game my team mates mixed the meeting room up and I actually broke down in tears and it really affected me badly. That was the day that I realized that these rituals were controlling me and it wasn’t healthy. Just because I sit in a random seat doesn’t mean I am going to have a bad game."" (linkedin.com, 28 Sep 2023)",0
1965154,SWARTS K,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],24-05-2003,Athlete,,,,0
1965155,LLOYD A,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],06-12-1993,"Athlete, teacher",National: Giles Bonnet (RSA),,,0
1965157,ZULU O,Female,Athlete,RSA,South Africa,South Africa,0,0.0,['Hockey'],['Women'],14-03-2000,Athlete,Club: Justin Grundlingh (RSA)<br>National: Giles Bonnet (RSA),,,0
1965200,MILLER B,Male,Athlete,USA,United States,United States,170,0.0,['Athletics'],"[""Men's 800m""]",30-01-2002,Athlete,Personal: Milton Mallard,,,1
1965202,LINDSEY C,Male,Athlete,USA,United States,United States,177,0.0,['Athletics'],"[""Men's 4 x 100m Relay"", ""Men's 4 x 400m Relay""]",18-11-1998,"Athlete, student",,,,1
1965205,MANTZ C,Male,Athlete,USA,United States,United States,172,0.0,['Athletics'],"[""Men's Marathon""]",08-12-1996,Athlete,"Personal: Ed Eyestone (USA), two-time marathon Olympian (1988, 1992)",,,1
1965211,NILSEN C,Male,Athlete,USA,United States,United States,193,0.0,['Athletics'],"[""Men's Pole Vault""]",13-01-1998,Athlete,"Personal: Derek Miles (USA), 2008 Olympic bronze medallist (pole vault)",,,1
1965220,PRICE D,Female,Athlete,USA,United States,United States,172,0.0,['Athletics'],"[""Women's Hammer Throw""]",08-06-1993,"Athlete, throws coach at the University of Illinois (since 2023)","Personal: James Lambert (USA), her husband",Husband James Lambert,,1
1965223,ROBERTS D,Male,Athlete,USA,United States,United States,185,0.0,['Athletics'],"[""Men's 110m Hurdles""]",13-11-1997,Athlete,Personal: Tim Hall (USA),,,1
1965226,KNIGHTON E,Male,Athlete,USA,United States,United States,187,0.0,['Athletics'],"[""Men's 200m""]",29-01-2004,Athlete,Personal: Mike Holloway (USA),,,1
1965233,REESE E,Female,Athlete,USA,United States,United States,180,0.0,['Athletics'],"[""Women's Hammer Throw""]",04-12-1995,"Athlete, coach, mental health caseworker",Personal: Brandan Bettenhausen (USA),,,1
1965234,O'KEEFFE F,Female,Athlete,USA,United States,United States,162,0.0,['Athletics'],"[""Women's Marathon""]",24-05-1998,Athlete,"Personal: Amy Cragg (USA), 2017 World Championships marathon bronze medallist, Alistair Cragg",,,1
1965246,KOVACS J,Male,Athlete,USA,United States,United States,182,0.0,['Athletics'],"[""Men's Shot Put""]",28-06-1989,Athlete,"Personal: Ashley Kovacs (USA), his wife. She is on Team USA as a coach for Paris 2024","His wife Ashley Kovacs, and coach Art Venegas",,1
1965250,MOORE J,Female,Athlete,USA,United States,United States,172,0.0,['Athletics'],"[""Women's Long Jump"", ""Women's Triple Jump""]",01-05-2001,Athlete. Turned professional in 2023,Personal: Mike Holloway (USA),,,1
1965254,PRANDINI J,Female,Alternate Athlete,USA,United States,United States,173,0.0,['Athletics'],"[""Women's 4 x 100m Relay""]",20-11-1992,,,,,1
1965262,KING K,Male,Athlete,USA,United States,United States,185,0.0,['Athletics'],"[""Men's 4 x 100m Relay""]",09-07-1994,Athlete,,,,1
1965268,MOON K,Female,Athlete,USA,United States,United States,173,0.0,['Athletics'],"[""Women's Pole Vault""]",13-06-1991,Athlete,Personal: Brad Walker (USA),,,1
1965270,ORJI K,Female,Athlete,USA,United States,United States,165,0.0,['Athletics'],"[""Women's Triple Jump""]",05-03-1996,"Athlete, motivational speaker, financial counselor","Personal: Aaron Gadson (USA), husband of 2024 world indoor champion Thea Lafond (DMA)",,,1
1965273,KORIR L,Male,Athlete,USA,United States,United States,172,0.0,['Athletics'],"[""Men's Marathon""]",10-12-1986,U.S. Army staff sergeant,Personal: Scott Simmons (USA),,,1
1965279,LONG M,Female,Athlete,USA,United States,United States,157,0.0,['Athletics'],"[""Women's 200m""]",11-07-2000,Athlete,,,,1
1965282,MALONE-HARDIN M,Female,Athlete,USA,United States,United States,170,0.0,['Athletics'],"[""Women's Javelin Throw""]",30-12-1993,"Athlete, volunteer coach at the University of Nebraska","Personal: Tom Pukstys (USA), two-time Olympian (1992, 1996)",Her mother,,1
1965289,NORMAN M,Male,Athlete,USA,United States,United States,185,0.0,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",03-12-1997,Athlete,"Personal: Quincy Watts (USA), Two-time 1992 Olympic gold medallist (400m, 4x400m), two-time world championships 4x400m medallist (1993 gold, 1991 silver)",,,1
1965298,OTTERDAHL P,Male,Athlete,USA,United States,United States,193,0.0,['Athletics'],"[""Men's Shot Put""]",02-04-1996,"Athlete, coaches high school and middle school kids",Personal: Justin St. Clair (USA),,,1
1965302,ROBINSON R,Male,Athlete,USA,United States,United States,182,0.0,['Athletics'],"[""Men's Triple Jump""]",27-06-2001,,,,,1
1965303,MANE S,Male,Athlete,USA,United States,United States,175,0.0,['Athletics'],"[""Men's Triple Jump""]",12-12-2001,Athlete,Personal: Leroy Solomon (USA),,He gets into the right headspace before every competition by listening to a voice note from his father,1
1965304,MATTIS S,Male,Athlete,USA,United States,United States,185,0.0,['Athletics'],"[""Men's Discus Throw""]",19-03-1994,"Athlete, coach",Personal: Dane Miller (USA),"Coach Tony Tenisci (USA), University of Pennsylvania track coach",,1
1965306,McEWEN S,Male,Athlete,USA,United States,United States,187,0.0,['Athletics'],"[""Men's High Jump""]",06-04-1996,Athlete,"Personal: Patrick Pyle (USA), former decathlete",,,1
1965308,McLAUGHLIN-LEVRONE,Female,Athlete,USA,United States,United States,175,0.0,['Athletics'],"[""Women's 400m Hurdles""]",07-08-1999,"Athlete, author",Personal: Bobby Kersee (USA),,,1
1965326,MORGAN W,Female,Athlete,USA,United States,United States,170,0.0,['Athletics'],"[""Women's 5000m""]",22-10-1997,Athlete,Personal: Diljeet Taylor (USA),,,1
1965327,NUGUSE Y,Male,Athlete,USA,United States,United States,185,0.0,['Athletics'],"[""Men's 1500m""]",01-06-1999,Athlete,"Personal: Dathan Ritzenhein (USA), three-time Olympian (2004, 2008, 2012)",,An hour or so before the competition he likes to eat fruit snacks or Gatorade chews,1
1965366,DIRKZWAGER AS,Female,Athlete,LAO,Lao PDR,Lao PDR,0,0.0,['Swimming'],"[""Women's 200m Freestyle""]",26-02-2004,Student,,,,0
1965375,LORENZO EJ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,0,0.0,['Shooting'],['Trap Men'],31-08-1966,Industrial engineer,Personal: Pedro Zayas (CUB),"His wife, Judith Carini Jimenez Polanco. ""She is the person who works hard and takes care of the family so I can do this sport."" (Athlete, 31 May 2024)",His wife lights a candle to God every time he goes out to compete,0
1965384,ALVAREZ AZNAR E,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",01-01-1984,"Athlete, coach, horse trainer",,His father,,0
1965385,ALVAREZ MOYA S,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",07-01-1985,"Athlete, horse trainer, horse trader",,Argentinian coach Victor Aguero,,0
1965387,BENITEZ VALLE E,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],['Eventing Individual'],04-11-1991,"Athlete, business owner, coach, horse trainer, horse trader for Cadiz Sport Horses",,,,0
1965390,CARRASCOSA B,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",05-02-1982,"Athlete, business owner, coach, horse trainer",,,,0
1965391,CASTILLA RUIZ C,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",30-05-1983,,,,,0
1965395,DIAZ FERNANDEZ C,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],['Eventing Individual'],20-08-1983,"Athlete, coach, horse trainer at Club Nuevo Puerta Principe in Alcala de Guadaira (ESP)",Personal: Andrew Hoy (AUS),,,0
1965405,GARCIA ROQUE I,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",04-10-1981,,,,,0
1965411,JIMENEZ COBO JA,Male,Athlete,ESP,Spain,Spain,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",11-05-1959,"Athlete, business owner, coach, horse trainer",,His father,,0
1965472,INDIA,Female,Athlete,NED,Netherlands,Netherlands,0,0.0,['Breaking'],['B-Girls'],19-05-2006,"Athlete, student",Personal: Ton Steenvoorden (NED),,,0
1965473,MENNO,Male,Athlete,NED,Netherlands,Netherlands,0,0.0,['Breaking'],['B-Boys'],07-02-1989,"Athlete, dance school owner, clothing line owner, artist and amateur photographer",,"Found inspiration in B-boys like Lego (USA), Maurizio (ITA), Swift Rock (GER), Karim Barouche (FRA), and crews Skill Methodz and Havikoro (USA)","Buys a new tracksuit for good luck, designs his own now",0
1965474,LEE,Male,Athlete,NED,Netherlands,Netherlands,0,0.0,['Breaking'],['B-Boys'],29-12-2000,,Head coach: Tyrone van der Meer (NED),His mother,"Has no specific competition ritual. However, for major events, he avoids socialising and focuses on himself. Music is crucial for him; sometimes he needs calm music, other times something more energising, depending on his mood",0
1965515,GHANIMI R,Male,Athlete,MAR,Morocco,Morocco,190,0.0,['Football'],['Men'],25-04-2001,Athlete,National: Tarik Sektioui (MAR),,,1
